Units,scenario,region,subsector,output,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
EJ,allansce1,Russia,biomass,electricity,0.00417732,0.008604532000000002,0.01695472,0.02688931,0.03656274,0.04021810000000001,0.04210465,0.043839100000000006,0.0491867,0.0639884,0.0748596,0.0888912,0.1076827,0.1242617,0.1399578,0.1576332,0.1711402
EJ,allansce1,South Africa,biomass,electricity,9.36401e-4,0.002430204,0.00611873,0.01124788,0.01728675,0.02393616,0.03062711,0.037780400000000006,0.0464947,0.0551797,0.0637267,0.07360219999999999,0.0823168,0.091639,0.1028141,0.11283409999999999,0.1227048
EJ,allansce1,South America_Northern,biomass,electricity,2.06376e-5,1.73749e-5,1.37835e-5,1.092e-5,4.052416e-4,0.0013869339999999998,0.002310854,0.003239454,0.00435736,0.00537972,0.00667349,0.00833214,0.010033199999999999,0.012234890000000002,0.015307170000000002,0.01846124,0.02142476
EJ,allansce1,South America_Southern,biomass,electricity,0.0119305,0.02582699,0.045887080000000004,0.0666334,0.08554490000000001,0.10165120000000001,0.1136628,0.1233185,0.1326254,0.14348660000000002,0.1542905,0.1644594,0.1691229,0.1701349,0.16657349999999999,0.1609947,0.15506720000000002
EJ,allansce1,South Asia,biomass,electricity,0.00229016,0.006911171,0.01409154,0.02342763,0.036670470000000004,0.0542433,0.0764518,0.1038814,0.1385134,0.1801798,0.2313148,0.2867355,0.34636999999999996,0.40958300000000003,0.47479299999999997,0.5402199999999999,0.60387
EJ,allansce1,South Korea,biomass,electricity,0.00777033,0.010294874999999998,0.013134719999999999,0.01661816,0.02014751,0.02289927,0.025042550000000004,0.02662859,0.029051169999999998,0.03121589,0.03298289,0.0360163,0.0422629,0.0467988,0.0512706,0.054795800000000006,0.057549600000000006
EJ,allansce1,Southeast Asia,biomass,electricity,0.0388516,0.07057923999999999,0.10819859999999999,0.1540348,0.20175880000000002,0.24861850000000002,0.2929103,0.33191839999999995,0.3714965,0.418227,0.465182,0.51665,0.563528,0.60019,0.62845,0.65169,0.6724870000000001
EJ,allansce1,Taiwan,biomass,electricity,0.0121321,0.016210459,0.02010006,0.02500269,0.02928502,0.031864,0.03389204,0.0349778,0.03713391,0.0417048,0.0450922,0.0490141,0.0524632,0.0552355,0.0575406,0.059230099999999994,0.0603325
EJ,allansce1,USA,biomass,electricity,0.153477,0.211839,0.26521900000000004,0.31000229999999995,0.34659629999999997,0.395568,0.44916700000000004,0.49024399999999996,0.536995,0.612117,0.6597189999999999,0.728513,0.7325699999999999,0.76937,0.819034,0.882828,0.936524
EJ,allansce1nz,Africa_Eastern,biomass,electricity,0.00384693,0.5961237814781,0.63704108842,0.7173524753999999,0.7920235529999999,0.8779177943,0.9771959932,1.1205233521,1.3022637059000002,1.5043636518999999,1.7476649175,1.876948236,2.0264485561999996,2.1979609429,2.4372740966,2.6931342719,2.9668734674
EJ,allansce1nz,Africa_Northern,biomass,electricity,0.00289902,0.09629330413,0.16177975881,0.23881466374,0.32275049521,0.40434102177,0.46820736170000005,0.5455063449399999,0.63558997434,0.7422663347,0.9056166277400001,1.0782455607,1.224597325895,1.315763715269,1.41237275105,1.5049473152200001,1.6142804532600001
EJ,allansce1nz,Africa_Southern,biomass,electricity,3.43296e-4,0.302582992481,0,0,0.11956096816999999,0.2044325911,0.3005547287,0.34861574161,0.38843820055,0.42499274645,0.49909078774000004,0.5722890848200001,0.6384575178199999,0.57491672725,0.74603093576,0.9396468279,1.0979121591
EJ,allansce1nz,Africa_Western,biomass,electricity,1.63173e-5,1.225975268236689,0,0.6374063309179,0.844874265,1.178640016,1.5125453319,1.8563589791000001,2.25293591139,2.665138298,3.17876289894,3.4886648018999997,3.8098854618,3.8985250648,4.4889515702,5.0271252325,5.6266236755
EJ,allansce1nz,Argentina,biomass,electricity,0.00685881,0.0356772597,0.064950177,0.0950560921,0.12673620834,0.13883452827999998,0.13054241444,0.12852375116,0.13443960819,0.15176043261,0.17705672433,0.19420327612899999,0.196868965465,0.189220630589,0.18384222517600002,0.181505010389,0.17967750310299999
EJ,allansce1nz,Australia_NZ,biomass,electricity,0.00269717,0.020773012,0.057041743000000006,0.0951732575,0.1360998228,0.16574451092,0.17169564335,0.18443194941000002,0.21507323085,0.24892170044,0.290396572133,0.328586991124,0.351534056572,0.354131961672,0.357776449678,0.362513733517,0.369664189019
EJ,allansce1nz,Brazil,biomass,electricity,0.0018868,0.0165371258,0.031929395,0.0467340142,0.0630158468,0.057985063100000005,0.0483418807,0.046404522499999996,0.0510731939,0.0604908012,0.0704398517,0.08083608910000001,0.10080063489,0.11591550988,0.12939871960000002,0.1429338358,0.1586543223
EJ,allansce1nz,Canada,biomass,electricity,0.0635266,0.141380906,0.200615365,0.270384423,0.3524723647,0.3904810008,0.39025966660000005,0.40025926889999996,0.42323911000000003,0.4616193762,0.50735715609,0.5251030639800001,0.5200419322800001,0.49200126066,0.47493068569,0.46194451287,0.44496488142
EJ,allansce1nz,Central America and Caribbean,biomass,electricity,0.0238632,0.3415395756,0.41867684510000003,0.5017116026,0.5802734281,0.6355330983999999,0.6273312529999999,0.62862344,0.6510888504,0.6763826315,0.7267424443,0.7650954157,0.78265549823,0.75186301151,0.7615319783,0.7674423565899999,0.78102690257
EJ,allansce1nz,Central Asia,biomass,electricity,0.00171774,0.0583486533,0.0885858301,0.12435824269000001,0.17441281216,0.21335978777,0.252288770974,0.290104329677,0.318099773233,0.34334465569899997,0.400760396986,0.436747855348,0.4805089792961,0.5277118321944,0.5704640634279,0.605990198113,0.6585782820498
EJ,allansce1nz,China,biomass,electricity,0.27612,1.25857806,1.9594743,2.7427318599999997,3.59379893,4.415539352,5.166272286,5.901917394,6.2634449102000005,6.3476933527,6.4641415301,6.6470637098,6.7989318707,6.8138539949,6.875630026,6.63876138629,6.30909827318
EJ,allansce1nz,Colombia,biomass,electricity,0.00544169,0.014693315799999999,0.031484772,0.0489955697,0.0667152961,0.08347519639999999,0.10184081392000001,0.11289874285,0.1237941537,0.13615944787,0.15103683241000002,0.17494784094,0.18892713055000002,0.19746849569,0.20171926193,0.20411019365,0.20805625994
EJ,allansce1nz,EU-12,biomass,electricity,0.0680047,0.153754702,0.217137583,0.281950121,0.36328087389999997,0.401639438,0.3628142993,0.33733991189999996,0.3439803285,0.3708341024,0.4038857712,0.41443598249999997,0.42925642244999995,0.41664533103,0.39579387187000004,0.37345671747,0.34533937058999997
EJ,allansce1nz,EU-15,biomass,electricity,0.324261,0.92777621,1.26832997,1.63230327,2.06703663,2.289663461,2.012414661,1.879460072,1.925050189,2.096127853,2.339362725,2.391773813,2.4145723349,2.346093707,2.2688098861999997,2.1835494013,2.0756286745
EJ,allansce1nz,Europe_Eastern,biomass,electricity,0.00150647,0.0625536177,0.0844457866,0.10964117783999999,0.13684222988,0.15676897153,0.17568989299600002,0.201823011691,0.223298325963,0.247187721459,0.276166595126,0.294005863836,0.311446427123,0.3096865765,0.324985231121,0.334704161206,0.339934696182
EJ,allansce1nz,Europe_Non_EU,biomass,electricity,0.00105263,0.0287875501,0.055861499,0.0814374745,0.1126947381,0.1434381565,0.1781295671,0.22620415848,0.2625719226,0.29047458136,0.3176689003,0.33708773706,0.367195917351,0.39979684254000003,0.42922446222,0.4558537216,0.48023830732
EJ,allansce1nz,European Free Trade Association,biomass,electricity,0.00372879,0.0559920693,0.063284919,0.08244635,0.1066661542,0.124963933,0.1311247156,0.1362330344,0.1462184537,0.1530073558,0.16060994879999999,0.1815866392,0.18682136698,0.16316203169000001,0.16113937667,0.15526898335,0.14826426991
EJ,allansce1nz,India,biomass,electricity,0.272832,1.47271408,2.3442501,3.3941849900000003,4.58817037,5.742803960000001,6.967454751,7.47752374,7.987960723,8.537339452,9.194713006,9.90758084,10.5120854936,10.9052987203,11.065847565399999,11.0600194696,11.022558524799999
EJ,allansce1nz,Indonesia,biomass,electricity,0.00403559,0.025253269,0.04700802,0.07056678799999999,0.110305654,0.161651584,0.252671419,0.324079177,0.387869837,0.4534917683,0.5177639732,0.5522743609,0.6108333324999999,0.6696080430000001,0.713057837,0.7444283383,0.7742040939
EJ,allansce1nz,Japan,biomass,electricity,0.123365,0.319017957,0.416526546,0.460317912,0.482012297,0.46723675509999996,0.38666003940000004,0.3772846775,0.40289144390000003,0.4191034208,0.4064362952,0.41252820105,0.40792061791,0.31488053393,0.25420574338,0.21591382293,0.19033215973
EJ,allansce1nz,Mexico,biomass,electricity,0.0204185,0.204506623,0.372606739,0.560284764,0.7325941163,0.76334809,0.7587020878999999,0.7719841943,0.7996524306,0.8299068465,0.8573093638,0.8479907958999999,0.8456824629599999,0.84808674751,0.84947648792,0.81060573916,0.77208148236
EJ,allansce1nz,Middle East,biomass,electricity,0.00187483,0.12158968610000001,0.17535141629999998,0.27646729459999997,0.39501742402999995,0.46196922570000004,0.5396983727,0.66627778962,0.81331909507,0.99377008259,1.26720302755,1.49700180506,1.67076594147,1.7978583611199999,1.96976201883,2.12936715681,2.31601809244
EJ,allansce1nz,Pakistan,biomass,electricity,0.00991229,0.212277676981,0.28143118979,0.3911702381,0.5626857245000001,0.7455669759,0.82227975062,0.91879778123,1.11843178812,1.33881632723,1.59369085748,1.7993570012,1.9521212886300001,2.07102005871,2.26369130488,2.42569384371,2.58010551011
EJ,allansce1nz,Russia,biomass,electricity,0.0126199,0.040479277,0.070804516,0.106984615,0.151261825,0.1890661239,0.2313403096,0.2812943589,0.34479220929,0.40606443321999997,0.47307454816,0.51134776898,0.57316231632,0.63160712159,0.68185395934,0.739810123408,0.8109689978829999
EJ,allansce1nz,South Africa,biomass,electricity,0.00170785,0.012239568000000001,0.02560126,0.03671269,0.062795346,0.12398497439999999,0.2072957636,0.2250797897,0.224467807,0.2334034409,0.2478083338,0.26807140518,0.29756017341,0.32956768182999996,0.35271119038,0.36224839022,0.37146474404
EJ,allansce1nz,South America_Northern,biomass,electricity,5.2766e-6,0.373673,0.03880450135246,0.02151040113559,0.030219600860071,0.044690400519942,0.093660900289184,0.176722000201742,0.240835,0.285751,0.37362095495,0.39764072350139,0.42642860128898996,0.09478315209431,0.151901602361142,0.158023800648808,0.180521002521949
EJ,allansce1nz,South America_Southern,biomass,electricity,0.00621952,0.34425420536999995,0.3432260465,0.39153676554,0.46665675077,0.5024846635,0.5528521219,0.62459478033,0.67839540452,0.7222729354099999,0.77337894681,0.80864304199,0.831708471018,0.661264648911,0.706368779481,0.711132940162,0.6884146696050001
EJ,allansce1nz,South Asia,biomass,electricity,0.00473681,0.187677942097,0.22510337763,0.28851131549,0.37067244927000004,0.45184858714,0.54032047399,0.63532213971,0.7401579795200001,0.8781311771,1.01989397433,1.13164796098,1.24172518202,1.32654416319,1.46025744408,1.58583688949,1.72648861651
EJ,allansce1nz,South Korea,biomass,electricity,0.00784303,0.011576149999999999,0.011527790999999999,0.01124769,0.019980512,0.029261411,0.0372847286,0.0304048181,0.022300686400000002,0.0210264902,0.021328810269999998,0.03618393197,0.04796047197,0.060127837770000005,0.07239416903,0.08042355962,0.08527506221
EJ,allansce1nz,Southeast Asia,biomass,electricity,0.0514678,0.752387959,1.059972441,1.387086801,1.7770437857,2.0578216631,2.3243908747999997,2.445717152,2.6154383531,2.772423586,2.9009494323,2.9230277595,2.9774185337,2.8779458902000004,2.8216548365,2.7612974334,2.6795475602
EJ,allansce1nz,Taiwan,biomass,electricity,0.0127677,0.034260057000000003,0.068915680000000007,0.111514686,0.161732405,0.140102107,0.081768271,0.061630591600000006,0.054115089,0.051007120100000004,0.051924762199999995,0.0550230102,0.05519578342,0.05394238331,0.0510317823,0.0489864045,0.047702346300000004
EJ,allansce1nz,USA,biomass,electricity,0.363022,0.77914417,1.0575317,1.38475827,1.796942593,2.196443838,2.7002818204000003,2.862010107,2.81506977,2.7701423715,2.9145057297999997,3.0354773364,3.2317042481000002,3.3039792918,3.2890561432,3.2627554558,3.2365958863
EJ,allansce2,Africa_Eastern,biomass,electricity,0.00443622,0.012329109999999999,0.03219709,0.0646886,0.1156615,0.1885445,0.28235129999999997,0.40254500000000004,0.5544830000000001,0.740083,0.9478230000000001,1.176378,1.413632,1.6622240000000001,1.901907,2.14074,2.385971
EJ,allansce2,Africa_Northern,biomass,electricity,0.00210249,0.005062398,0.01039838,0.01738534,0.02464406,0.03157514,0.038463899999999995,0.045887199999999996,0.0561688,0.0723158,0.08917929999999999,0.10950399999999999,0.1315223,0.1561771,0.1835417,0.2115202,0.2406639
EJ,allansce2,Africa_Southern,biomass,electricity,5.07634e-4,9.404717e-4,0.002059592,0.003980698,0.00698445,0.01145106,0.01813235,0.02815875,0.042929,0.0636538,0.0926883,0.130521,0.175598,0.22787069999999998,0.28685879999999997,0.352882,0.40699799999999997
EJ,allansce2,Africa_Western,biomass,electricity,0.00119049,0.0032621869999999997,0.012238750000000001,0.02639217,0.0476568,0.0771708,0.1186277,0.1766046,0.2581934,0.36427099999999996,0.497922,0.658291,0.840578,1.050906,1.2822689999999999,1.5396100000000001,1.831184
EJ,allansce2,Argentina,biomass,electricity,0.0077719,0.010650223,0.0131463,0.015543280000000001,0.01702408,0.01797959,0.01914584,0.02049606,0.02222047,0.02459151,0.027924369999999997,0.0312211,0.0343573,0.0371064,0.0396931,0.0426773,0.046207
EJ,allansce2,Australia_NZ,biomass,electricity,0.00206711,0.003557826,0.006130114,0.009791359999999999,0.0140893,0.019694450000000002,0.02382565,0.02804071,0.03257607,0.0372857,0.041932300000000006,0.047733199999999996,0.0545609,0.0602745,0.0661899,0.0706791,0.0748573
EJ,allansce2,Brazil,biomass,electricity,0.00257128,0.005216714999999999,0.010468709999999999,0.01815765,0.027146609999999998,0.0357015,0.0425941,0.050986199999999995,0.06226229999999999,0.0753918,0.0913805,0.1088771,0.1258925,0.143421,0.1602225,0.1750778,0.190188
EJ,allansce2,Canada,biomass,electricity,0.0454648,0.054116250000000005,0.0642181,0.07430524999999999,0.08256199,0.09148440000000001,0.0977614,0.10440459999999999,0.1116597,0.1200889,0.1289312,0.13889069999999998,0.1498964,0.1588557,0.1677951,0.1739616,0.1792306
EJ,allansce2,Central America and Caribbean,biomass,electricity,0.0229541,0.04210361,0.06710479,0.0955174,0.1229781,0.14838289999999998,0.1755051,0.20439100000000002,0.2372892,0.27121090000000003,0.30474840000000003,0.3386262,0.361787,0.384866,0.403621,0.418933,0.434409
EJ,allansce2,Central Asia,biomass,electricity,0.00210135,0.004022937,0.006923009999999999,0.01017363,0.013258289999999999,0.01528006,0.01667341,0.01802049,0.02022259,0.026709530000000002,0.03255595,0.0391837,0.0484959,0.05644779999999999,0.0643985,0.0736295,0.0807601
EJ,allansce2,China,biomass,electricity,0.265701,0.3737162,0.4654472,0.5484141,0.6135214999999999,0.686992,0.73712,0.7863960000000001,0.836271,0.880692,0.919945,0.979104,1.113216,1.204632,1.253081,1.26544,1.26975
EJ,allansce2,Colombia,biomass,electricity,0.00588131,0.008307277,0.011276330000000001,0.01475504,0.01813931,0.02118425,0.02435601,0.02785889,0.032022129999999996,0.03719807,0.0430262,0.0487854,0.0544169,0.0593714,0.0638776,0.06831570000000001,0.0729081
EJ,allansce2,EU-12,biomass,electricity,0.0466069,0.05904299,0.0687451,0.07817455,0.0855756,0.0922257,0.095895,0.0984657,0.1027755,0.1103356,0.1166149,0.1233053,0.1352454,0.14104139999999998,0.1465419,0.1507056,0.153563
EJ,allansce2,EU-15,biomass,electricity,0.244148,0.3920983,0.4699122,0.5460034,0.6100794999999999,0.7151649999999999,0.755658,0.796965,0.8608800000000001,0.932859,0.996785,1.084696,1.154658,1.193449,1.22615,1.240142,1.255891
EJ,allansce2,Europe_Eastern,biomass,electricity,0.0012843,0.00287563,0.0056751779999999995,0.00905328,0.01277724,0.01600951,0.01894347,0.02174922,0.02527141,0.030016299999999996,0.03468143,0.0409898,0.0483395,0.0550915,0.0623525,0.0697154,0.0768263
EJ,allansce2,Europe_Non_EU,biomass,electricity,8.41112e-4,0.0027120739999999996,0.00597285,0.009900869999999999,0.01411957,0.01892079,0.02272569,0.02681218,0.032088969999999994,0.0387534,0.0466635,0.056071800000000005,0.0667858,0.0775406,0.0893863,0.1003705,0.11188279999999999
EJ,allansce2,European Free Trade Association,biomass,electricity,0.00339846,0.012791198,0.022085089999999998,0.031380069999999996,0.040104940000000006,0.0476475,0.05517044,0.0635714,0.0734079,0.0834145,0.0924281,0.1004643,0.106875,0.10905859999999999,0.1099407,0.109824,0.1090312
EJ,allansce2,India,biomass,electricity,0.147971,0.3293317,0.5324569,0.7770870000000001,1.018153,1.24111,1.4548420000000002,1.670245,1.885125,2.106704,2.33117,2.547688,2.781508,2.979266,3.13793,3.25612,3.36676
EJ,allansce2,Indonesia,biomass,electricity,0.00422386,0.00938426,0.018482440000000003,0.03201626,0.04971641,0.0698448,0.089905,0.1101074,0.1309306,0.15406999999999998,0.1780506,0.2052151,0.2382254,0.26977650000000003,0.3020238,0.331889,0.36057300000000003
EJ,allansce2,Japan,biomass,electricity,0.114315,0.12247000000000001,0.12630942,0.12681579,0.12576905,0.1227593,0.1161826,0.1091399,0.1077083,0.10986480000000001,0.10938899999999999,0.1077625,0.1097894,0.11038479999999999,0.1111225,0.1109861,0.1083376
EJ,allansce2,Mexico,biomass,electricity,0.0143932,0.03132508,0.05473674,0.0811645,0.10518190000000001,0.12730070000000002,0.1440629,0.1587623,0.1745841,0.1896278,0.2046205,0.22029379999999998,0.2307957,0.2379733,0.24446600000000002,0.2462469,0.2475098
EJ,allansce2,Middle East,biomass,electricity,0.00270376,0.007770050000000001,0.01968674,0.0361451,0.0546812,0.0718087,0.0858699,0.0973777,0.1119108,0.1288893,0.1478873,0.1744946,0.20561459999999998,0.2370446,0.27074600000000004,0.322238,0.378116
EJ,allansce2,Pakistan,biomass,electricity,0.0057145,0.01125152,0.02453097,0.044677869999999995,0.0745947,0.1222783,0.1703054,0.216632,0.2563237,0.3076737,0.381974,0.472751,0.568516,0.667276,0.7617160000000001,0.859637,0.9637640000000001
EJ,allansce2,Russia,biomass,electricity,0.0041773,0.008611971,0.01698158,0.0269508,0.036677,0.04039412,0.04232966,0.0440995,0.0494905,0.0643669,0.0752969,0.08940600000000001,0.1082703,0.12491559999999999,0.1406177,0.1583044,0.171808
EJ,allansce2,South Africa,biomass,electricity,9.36389e-4,0.002433846,0.00613289,0.01128183,0.0173488,0.024036369999999998,0.03076338,0.037959,0.0467263,0.0554698,0.0640734,0.0740069,0.0827712,0.0921364,0.1033412,0.11340140000000001,0.1232714
EJ,allansce2,South America_Northern,biomass,electricity,2.06286e-5,1.82348e-5,1.47912e-5,1.18603e-5,4.1531399999999996e-4,0.001422802,0.002378456,0.003344291,0.0045068999999999994,0.00557542,0.00691972,0.00864709,0.01042502,0.012715899999999999,0.015892009999999998,0.01915464,0.02219043
EJ,allansce2,South America_Southern,biomass,electricity,0.0119309,0.02586493,0.045990659999999996,0.0668226,0.08583949999999999,0.1020571,0.1141958,0.1239717,0.1334136,0.14440219999999998,0.15532,0.1656126,0.1703219,0.1713428,0.1677223,0.1620897,0.1560802
EJ,allansce2,South Asia,biomass,electricity,0.00229014,0.006918342,0.01411817,0.02348882,0.036767680000000004,0.0544042,0.0766906,0.104229,0.1389839,0.1808865,0.2322422,0.2879307,0.34782,0.411345,0.476802,0.542532,0.606368
EJ,allansce2,South Korea,biomass,electricity,0.00777039,0.010303511000000001,0.01315404,0.016654469999999998,0.020209480000000002,0.02299452,0.025164680000000002,0.026774120000000002,0.02922418,0.03141503,0.03320175,0.0362596,0.0425336,0.0470884,0.051567,0.055096,0.0578436
EJ,allansce2,Southeast Asia,biomass,electricity,0.0388517,0.07067859,0.108436,0.1544549,0.2023682,0.24948540000000002,0.2940475,0.3333119,0.3732106,0.420317,0.467569,0.51938,0.566433,0.6032379999999999,0.6315230000000001,0.654782,0.675498
EJ,allansce2,Taiwan,biomass,electricity,0.0121322,0.016232550000000002,0.02014477,0.025077449999999998,0.029403230000000002,0.03203283,0.03409273,0.035204490000000005,0.03739376,0.042008500000000004,0.0454318,0.0493919,0.0528454,0.0556281,0.057929499999999995,0.059612899999999996,0.060697
EJ,allansce2,USA,biomass,electricity,0.153476,0.2121459,0.2657993,0.3108665,0.3478173,0.3972536,0.45119600000000004,0.49259600000000003,0.539787,0.615438,0.663454,0.73272,0.736727,0.7736099999999999,0.823287,0.887224,0.94087
EJ,allansce2nz,Africa_Eastern,biomass,electricity,0.00384633,0.5970527042752,0.6378968056600001,0.71838771320000006,0.7933866439999999,0.8794778723,0.9790344265,1.122558687,1.3047827173000002,1.5071924840000002,1.7503835922000002,1.8797563311999999,2.0298825220000003,2.2009835282,2.4408975848,2.6969185088,2.9710782410000003
EJ,allansce2nz,Africa_Northern,biomass,electricity,0.00289816,0.09639258314,0.16196391036,0.23904879384,0.32306730942,0.40480383118,0.46888023418,0.54637301028,0.6366193009000001,0.74351152674,0.90721475859,1.07982570358,1.2263174485219999,1.317508841586,1.4142788756690001,1.5070844539800001,1.61641158696
EJ,allansce2nz,Africa_Southern,biomass,electricity,3.43381e-4,0.303217019937,0,0,0.119661064094,0.20520512770000002,0.3016024768,0.34933173396,0.38920874488999996,0.42597122589,0.5000404132,0.5733423044,0.63957815225,0.57500694894,0.74634332031,0.9403462794,1.0989115511
EJ,allansce2nz,Africa_Western,biomass,electricity,1.63049e-5,1.2259552317567881,0,0.6374242996527,0.84605805,1.1801986180000001,1.5128850629000001,1.8568186431,2.25365222719,2.66700656585,3.1807134295300004,3.4921135405,3.8152383719,3.9010165983000005,4.4932043334,5.0333488679,5.6338777314
EJ,allansce2nz,Argentina,biomass,electricity,0.00685703,0.0357580567,0.06501920060000001,0.0951383491,0.12682708547,0.13895734646,0.13108031206,0.129256579,0.13513272641000001,0.1524610423,0.17770640299,0.194811939368,0.197529715042,0.18985978765,0.18447347307300002,0.182027147656,0.180134231428
EJ,allansce2nz,Australia_NZ,biomass,electricity,0.00269615,0.020924948,0.057185129,0.0953283846,0.1362596331,0.16593680878,0.17218634026,0.18511763879,0.21562123611,0.24937288712,0.290819235975,0.329020646982,0.35210090502200003,0.354813253637,0.35844852586000003,0.36304378110200003,0.370138222394
EJ,allansce2nz,Brazil,biomass,electricity,0.00188699,0.0167738044,0.0322228744,0.047235332,0.0638281537,0.059012921499999996,0.049283741199999995,0.0473247093,0.0521223166,0.0617197905,0.07185101049999999,0.0828886787,0.1032568873,0.11835297566999999,0.13174547650000001,0.1452696446,0.1610467567
EJ,allansce2nz,Canada,biomass,electricity,0.0634478,0.142703988,0.20315529999999998,0.2730416483,0.3549371181,0.3929400583,0.3944692674,0.4052891041,0.4288399844,0.46631945825,0.51176290246,0.52954120362,0.5247307060699999,0.49634410669,0.47860657859,0.46452432106,0.44650045302
EJ,allansce2nz,Central America and Caribbean,biomass,electricity,0.0238832,0.34278920960000003,0.4197193932,0.5029676242,0.5819797062,0.6375226838,0.6303822861,0.632104545,0.6552768039,0.6811268708,0.7318791608,0.7704397934,0.78821418105,0.75565325873,0.7656703042299999,0.7715547885699999,0.78507038106
EJ,allansce2nz,Central Asia,biomass,electricity,0.00171739,0.058460445,0.0887041313,0.12448894001,0.17453695937,0.21335865992,0.252263060159,0.29010369404,0.318336514746,0.343746585365,0.40120552654999997,0.437157673887,0.4807365849348,0.5280990412076,0.5705937687675999,0.6063281059071,0.6589652921897999
EJ,allansce2nz,China,biomass,electricity,0.276101,1.2636626800000001,1.961811,2.74696947,3.5988044699999997,4.421428389,5.1717712890000005,5.908178026,6.2727197407,6.3618042491999995,6.4795456968,6.6622065029,6.8126030961,6.8218150267,6.88626069689,6.6487420432099995,6.31911883296
