"GCAM_region_ID","GLU","suit_prot_frac"
1,7,0.0567089545662147
1,23,0.246047788526822
1,27,0.114652522482867
1,96,0.239602386500512
1,101,0.22814203721137
1,217,0.134400157844369
1,218,0.225463893715432
1,219,0.235684304997903
1,220,0.0931525244317657
1,221,0.149683490326755
1,222,0.0522761625893271
1,223,0.217924611947762
1,224,0.227150473435818
1,225,0.22573114078814
1,226,0.224204855815257
1,227,0.246680324052488
1,228,0.219930326073607
1,229,0.167535135218972
1,230,0.230745265118432
1,231,0.230883576933828
1,232,0.214756327054317
1,233,0.219931835223109
1,234,0.256857052279704
2,87,0.220103416179548
2,100,0.0817100561612599
2,144,0.0217190253452466
2,151,0.263888201945942
2,170,0.315284230834952
2,171,0.31236950484604
2,177,0.293397037753383
2,179,0.285583829789582
2,183,0.312758710795381
3,75,0.0154937562280972
3,80,0.135745394592944
3,86,0.0901210222010522
3,87,0.0414063144758645
3,95,0.000572886091999126
3,98,0.00125330374870941
3,100,0.000410463467716571
3,144,0.00663513499237155
3,149,1.81089935395648e-05
3,151,8.8335046903602e-05
4,87,0.303871273907792
4,162,0.245883228297827
4,171,0.320298556724312
4,179,0.257508666006298
4,182,0.289079429344371
4,183,0.250390498018613
4,188,0.310238216068499
4,190,0.251168959901395
4,194,0.158279856075945
4,196,0.0786485405607488
4,197,0.275259691348715
4,198,0.268313708562256
4,199,0.228111494785929
5,86,0.039952991695873
5,87,0.408380991817992
5,142,0.282776126022473
5,144,0.0163174095367486
5,149,0.256681672188465
5,151,0.148856888570241
5,152,0.275165391387627
5,160,0.287263766907663
5,162,0.283030374416259
5,183,0.291740228471243
5,188,0.239749997197471
6,184,0.33673612198817
6,189,0.229333287729029
6,191,0.191370988585054
6,193,0.179228578130939
6,201,0.173540305051845
6,202,0.0873689757241523
6,208,0.147879894759019
6,211,0.415463157400577
7,156,0.197341681481674
7,161,0.50621684472486
7,168,0.371081836456256
7,172,0.236084096204969
7,174,0.232611828230853
7,186,0.20775020311105
7,187,0.255465041738883
7,192,0.246893075055968
7,195,0.211204514570665
7,206,0.20571157015619
8,2,0.00879827510124743
8,7,0.0474684059737991
8,10,0.046617809213059
8,15,0.0457045181264037
8,19,0.145314301080321
8,23,0.234145689705784
8,27,0.187892736617313
8,34,0.000409056914264368
8,40,0.111199931648351
8,223,0.339365021153594
8,227,0.221328821548089
8,229,0.0955640249806878
8,232,0.229620604344903
9,101,0.276319575460658
9,111,0.361282743073881
9,133,0.29096400008354
9,135,0.268312762673953
9,143,0.281735755006403
9,157,0.352321470512771
10,18,0.0517727175612885
10,38,0.189498099420392
10,42,0.0468905438113368
10,43,0.17550258826478
10,45,0.0284781286284171
10,47,0.134323015012268
10,48,0.110264341336094
10,52,0.0386682453014855
10,56,0.238101971983507
10,58,0.0701968112947963
10,68,0.150071996887429
10,70,0.145681541887849
10,72,0.249479261582169
10,76,0.0954596226088067
10,85,0.0215445585895772
11,37,0.295863192232653
11,42,0.0939461220380154
11,43,0.202930139004621
11,56,0.0470418053865986
11,58,0.00233761096210789
11,66,0.285944540963995
11,68,0.160660000597892
11,76,0.0084177457092724
11,77,0.271001769202616
11,78,0.26408558273284
11,79,0.24527598082147
11,85,0.0202176111780898
11,89,0.0268169698438656
11,92,0.0130960445691504
11,106,0.224755662115686
11,108,0.283100204689499
11,109,0.276602671043238
11,110,0.0691928954450935
11,112,0.276684796773532
11,124,0.27911247911185
11,125,0.206921633448801
11,127,0.11308069765334
11,137,0.231312613142569
12,20,0.276205608121374
12,21,0.241851409755244
12,22,0.24281182858173
12,25,0.24172567677483
12,29,0.281668656706109
12,30,0.293980428098304
12,31,0.288287229906086
12,33,0.269988218610782
12,35,0.291729816755472
12,49,0.469467948330107
12,54,0.275664050699353
12,55,0.267875430071922
12,75,0.253690345129605
13,1,0.000923115643012529
13,8,0.0220364144340302
13,12,0.204896295180626
13,13,0.19599975818834
13,16,0.201537389963089
13,17,0.224025586987861
13,21,0.239830967207246
13,24,0.272956442776576
13,26,0.297655464994313
13,28,0.287036935557305
13,29,0.347479518222908
13,31,0.313802785049911
13,32,0.272837788557638
13,36,0.206577841951721
13,41,0.222924558985858
13,44,0.274434007272521
13,46,0.231579553930408
13,50,0.245716341986117
13,54,0.21993851333902
13,55,0.233341430089371
13,57,0.171641646269112
13,59,0.260047238824768
13,60,0.251929612523169
13,61,0.261081008129668
13,62,0.254342515271399
13,63,0.256076723385147
13,64,0.29072664496056
13,67,0.269124469470165
13,69,0.254686062570708
13,71,0.267067704029485
13,73,0.268802519190484
13,74,0.280941319346689
13,75,0.123266033091895
13,81,0.27516042961943
13,83,0.317943458052265
13,86,0.173455345973375
13,215,0.212719416816276
14,17,0.295192802791798
14,25,0.281972392265488
14,30,0.302180803483274
14,35,0.294582629379015
14,39,0.281392584646754
14,47,0.277512244605947
14,49,0.296745395401964
14,53,0.278544383585328
14,54,0.282005679422738
15,54,0.281677822388607
15,55,0.246791521479847
15,70,0.265252934761063
15,72,0.282079593784796
15,75,0.24687905018426
15,84,0.27474435376462
15,99,0.292606664423769
16,1,1.57411900181795e-09
16,8,0.132732997959587
16,11,0.145422968154816
16,12,0.2028425508997
16,32,0.179654905232693
16,54,0.0517949236171391
16,57,0.0482656067827663
16,62,0.124008282331988
17,89,0.121441140735687
17,107,0.295545742080029
17,110,0.268156433738713
17,113,0.283921820453243
17,116,0.297408717682045
17,117,0.291456749092567
17,118,0.287980569465697
17,120,0.292952656417148
17,122,0.285365874237609
17,123,0.285267151964939
17,128,0.275669963188176
17,129,0.281217947779078
17,137,0.256114469099035
17,140,0.28200864405711
17,141,0.228013770063689
17,145,0.270325826097806
17,147,0.276984181213222
17,153,0.28606670944317
17,155,0.277970713021951
17,235,0.288610078172785
18,158,0.2384361698327
18,159,0.295051589860341
18,163,0.276751081600513
18,164,0.254771231981202
18,165,0.287815389734118
18,167,0.281775399891742
18,175,0.22080624632698
18,178,0.208162081844127
18,181,0.230146396364365
19,51,0.19563207737886
19,103,0.248933989805054
20,91,0.0907401098592018
20,96,0.24410290703435
20,105,0.253923723872475
20,111,0.298348836001424
20,114,0.226890964447911
20,115,0.27186127936441
20,130,0.270538745951864
20,131,0.281783822625216
20,132,0.27520449300125
20,133,0.325336702795048
20,134,0.251990770448548
20,135,0.221310867690895
20,136,0.237074837012226
20,217,0.204927081054164
20,221,0.136195081844493
20,231,0.267913473043604
21,52,0.15639682885348
21,72,0.237987393782275
21,75,0.243400829289057
21,82,0.081525819401942
21,84,0.173891325017514
21,88,0.262992898748518
21,90,0.0360379112232337
21,93,0.0430841488865049
21,94,0.0753647746939376
21,95,0.191998811985801
21,97,0.0881485427960593
21,98,0.0080771215508162
21,99,0.0534006240115051
21,100,0.046728328958968
21,102,0.254133938262833
21,104,0.240437928279966
22,58,0.000712707715308628
22,85,0.00111564415734874
22,89,0.213376943941092
22,97,0.11280753439962
22,102,0.128808692034809
22,104,0.282298105225123
22,107,0.323615383977149
23,1,0
23,3,0.000390421099139239
23,4,0.014823669014412
23,5,7.58684874949679e-05
23,6,0.00124144441818438
23,8,0.0275743470719892
23,9,0.0868475914574135
23,13,0.0630331572842768
23,14,0.217903622598923
23,17,0.198618699465675
23,18,0.251317123931793
23,20,0.245058628665139
23,22,0.277974995703495
23,25,0.291493834431212
23,33,0.289984609206129
23,35,0.256310218625132
23,37,0.206427215347497
23,38,0.248363103057757
23,39,0.257521844336992
23,42,0.0402277545898753
23,43,0.0856628979967322
23,45,0.201114372719395
23,47,0.254390593934217
23,48,0.0304356960290571
23,53,0.260063767908364
23,56,0.168989067855577
23,70,0.0157523010497199
23,72,0.0896458175479325
23,76,0.213053741170933
24,194,0.209058148155342
24,196,4.20207086798633e-05
24,198,0.257512885952434
24,199,0.290479233981293
24,204,0.097137882911167
25,143,0.186895293385206
25,156,0.253189658637204
25,161,0.358086342041034
25,166,0.210473220164916
25,168,0.362033913571211
26,157,0.262008929945217
26,168,0.294553692399434
26,169,0.201676047150137
26,180,0.0962621701457762
26,195,0.28620003359332
26,200,0.154588972875939
26,205,0
26,206,0.294150237067592
26,207,0.0229741071333122
26,212,0.00177645448911345
26,213,0.341896408242942
26,215,0.070302481613319
27,52,0.183779749962502
27,58,0.150399812798439
27,89,0.159514542801723
27,90,0.0758757867514143
27,97,0.0973472529252411
27,102,0.259198003887702
27,110,0.197110287328371
27,116,0.284385522249362
27,154,0.291467321339953
28,65,0.247392487977862
29,37,0.258205092671617
29,65,0.258423167308642
29,66,0.243141894193261
29,108,0.281624858539469
29,109,0.270043655466197
29,110,0.222560054195907
29,112,0.253797742924262
29,116,0.249514148872275
29,119,0.27556042016861
29,125,0.272904346829107
29,126,0.286444083518485
29,127,0.277018707327395
29,137,0.287821137306202
29,138,0.248512854729076
29,139,0.332655078698789
29,146,0.305758279045174
29,148,0.308783027829028
29,158,0.154244155173576
29,159,0.285282541719107
29,165,0.290522686011754
29,167,0.285944059322101
29,173,0.260643421746776
29,175,0.270664356709953
29,176,0.252818012978344
29,178,0.277760759447926
29,181,0.264486306662985
29,185,0.279753843432981
30,78,0.218953538181929
30,103,0.154278991519604
31,169,0.134755690863911
31,200,0.0786463062086295
31,203,0.27910968430309
31,205,0.220299435082939
31,206,0.271219687735019
31,207,0.000255332254439669
31,209,0.251260147309956
31,210,0.266033268776975
31,212,0.124693488263358
31,213,0.122903245726851
31,214,0.0033070454724184
31,215,0.0138860775894328
32,143,0.253948838078602
32,156,0.242374590092724
32,157,0.221243123129129
32,166,0.20354116993108
32,168,0.354674806422889
